STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980902,0,322,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980903,0,328,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980904,61,322,228,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980905,0,289,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980906,310,283,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980907,236,217,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980908,0,217,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980909,0,244,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980910,0,172,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980911,0,194,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980912,0,189,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980913,0,228,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980914,0,217,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980915,0,244,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980916,13,261,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980917,0,250,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980918,74,267,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980919,0,222,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980920,0,156,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980921,0,183,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980922,23,200,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980923,0,256,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980924,61,206,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980925,0,206,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980926,36,206,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980927,0,183,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980928,0,217,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980929,0,256,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18980930,0,261,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981001,0,267,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981002,0,256,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981003,0,261,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981004,20,250,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981005,437,228,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981006,0,200,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981007,0,183,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981008,48,183,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981009,0,178,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981010,0,183,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981011,76,211,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981012,43,144,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981013,0,122,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981014,259,111,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981015,15,72,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981016,0,94,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981017,0,128,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981018,0,94,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981019,142,117,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981020,0,167,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981021,140,128,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981022,69,156,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981023,23,117,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981024,0,150,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981025,0,167,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981026,183,172,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981027,0,61,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981028,0,83,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981029,0,111,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981030,18,122,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981031,18,61,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981101,0,94,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981102,0,133,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981103,0,128,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981104,0,161,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981105,0,156,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981106,28,144,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981107,0,56,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981108,3,156,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981109,76,100,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981110,330,83,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981111,25,111,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981112,0,56,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981113,0,78,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981114,0,72,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981115,0,61,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981116,0,83,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981117,5,89,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981118,0,94,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981119,152,78,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981120,48,67,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981121,0,111,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981122,23,122,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981123,0,72,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981124,38,-17,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981125,0,-22,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981126,25,-33,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981127,0,-39,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981128,0,11,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981129,0,11,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981130,46,22,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981201,0,11,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981202,0,44,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981203,0,56,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981204,89,28,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981205,140,39,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981206,3,0,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981207,0,0,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981208,0,-28,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981209,0,-22,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981210,0,-33,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981211,0,-28,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981212,89,-22,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981213,20,-83,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981214,0,-61,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981215,0,-33,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981216,0,22,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981217,43,17,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981218,0,22,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981219,13,11,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981220,38,39,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981221,0,56,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981222,5,61,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981223,0,72,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981224,0,28,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981225,3,-22,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981226,0,-17,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981227,13,6,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981228,0,-39,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981229,5,72,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981230,43,111,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18981231,61,-6,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990101,28,-139,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990102,0,-78,-172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990103,0,17,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990104,3,72,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990105,8,106,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990106,99,0,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990107,0,0,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990108,0,-17,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990109,13,6,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990110,0,-128,-172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990111,0,-161,-239,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990112,0,-39,-194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990113,8,17,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990114,56,89,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990115,0,56,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990116,5,67,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990117,0,39,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990118,3,6,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990119,0,6,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990120,0,39,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990121,0,67,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990122,0,28,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990123,0,44,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990124,183,44,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990125,0,-22,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990126,8,61,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990127,0,-17,-167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990128,0,-56,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990129,13,-83,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990130,0,-89,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990131,0,-106,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990201,0,-89,-178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990202,0,-33,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990203,48,6,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990204,0,-33,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990205,13,-44,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990206,0,-50,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990207,25,-61,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990208,127,-78,-156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990209,0,-156,-239,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990210,0,-183,-239,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990211,0,-156,-239,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990212,0,-150,-267,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990213,76,-144,-194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990214,0,-83,-156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990215,0,0,-167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990216,0,28,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990217,0,56,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990218,0,72,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990219,3,33,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990220,0,111,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990221,3,67,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990222,0,72,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990223,0,28,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990224,0,-28,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990225,0,6,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990226,81,44,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990227,0,72,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990228,0,78,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990301,0,39,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990302,102,17,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990303,0,67,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990304,43,44,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990305,48,94,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990306,0,50,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990307,0,11,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990308,0,-17,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990309,0,6,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990310,0,39,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990311,0,117,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990312,20,172,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990313,0,33,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990314,0,6,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990315,10,33,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990316,0,39,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990317,0,-28,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990318,25,61,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990319,160,67,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990320,0,-33,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990321,0,-11,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990322,13,50,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990323,46,56,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990324,0,0,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990325,13,17,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990326,58,0,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990327,0,39,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990328,25,22,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990329,30,22,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990330,3,17,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990331,28,11,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990401,13,11,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990402,3,-17,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990403,0,17,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990404,0,50,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990405,0,44,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990406,0,100,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990407,135,72,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990408,23,56,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990409,20,44,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990410,0,72,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990411,0,144,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990412,109,189,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990413,0,144,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990414,3,228,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990415,0,133,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990416,28,78,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990417,0,122,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990418,0,217,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990419,0,217,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990420,0,200,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990421,0,167,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990422,0,233,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990423,0,211,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990424,0,250,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990425,0,244,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990426,0,217,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990427,0,250,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990428,0,239,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990429,0,283,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990430,36,306,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990501,13,306,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990502,61,267,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990503,0,156,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990504,0,189,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990505,0,222,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990506,0,206,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990507,0,233,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990508,0,183,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990509,0,167,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990510,0,239,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990511,99,183,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990512,0,233,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990513,56,217,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990514,0,150,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990515,0,156,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990516,76,156,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990517,20,183,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990518,109,139,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990519,3,117,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990520,8,94,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990521,5,133,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990522,86,172,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990523,0,194,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990524,0,239,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990525,0,239,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990526,0,261,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990527,10,239,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990528,76,233,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990529,114,278,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990530,0,250,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990531,0,272,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990601,0,294,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990602,0,233,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990603,0,233,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990604,36,278,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990605,0,333,217,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990606,0,322,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990607,15,300,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990608,0,278,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990609,5,217,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990610,0,200,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990611,0,233,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990612,0,250,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990613,0,294,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990614,3,317,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990615,163,294,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990616,0,144,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990617,0,228,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990618,0,272,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990619,0,283,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990620,0,322,150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18990621,0,206,122,-9999
